0, 1015, 259, -0.7328401803970337
1, 1047, 213, -0.7005589604377747
2, 1065, 213, -0.7007573246955872
3, 1083, 215, -0.700937032699585
4, 988, 217, -0.7023839354515076
5, 967, 219, -0.702337384223938
6, 948, 222, -0.7027064561843872
7, 1111, 237, -0.44173529744148254
8, 921, 244, -0.44091928005218506
9, 1051, 309, -0.6324819922447205
10, 978, 315, -0.6323468685150146
11, 1259, 525, -0.2569248378276825
12, 778, 519, -0.2575153708457947
13, 1323, 882, -0.15935394167900085
14, 722, 894, -0.17342638969421387
15, 1354, 1134, -0.4215651750564575
16, 695, 1150, -0.4503600001335144
17, 1382, 1238, -0.4983437955379486
18, 678, 1228, -0.5257505774497986
19, 1373, 1241, -0.5631802678108215
20, 701, 1205, -0.6042537093162537
21, 1345, 1206, -0.4569992423057556
22, 718, 1173, -0.4888823330402374
23, 1166, 1107, -0.03328132629394531
24, 882, 1105, 0.034848712384700775
25, 1159, 1634, 0.06063554063439369
26, 862, 1638, 0.13550147414207458
27, 1150, 2043, 0.5803490877151489
28, 857, 2056, 0.552550196647644
29, 1155, 2106, 0.6138565540313721
30, 853, 2125, 0.583649218082428
31, 1104, 2194, 0.2901977002620697
32, 889, 2199, 0.22015199065208435
0, 1023, 259, -0.8046983480453491
1, 1050, 214, -0.7716080546379089
2, 1067, 214, -0.771817147731781
3, 1084, 215, -0.7720167636871338
4, 994, 217, -0.7811118960380554
5, 973, 219, -0.7813071608543396
6, 955, 222, -0.7817593216896057
7, 1110, 237, -0.5101522207260132
8, 923, 244, -0.5462532043457031
9, 1055, 309, -0.702405571937561
10, 984, 315, -0.7129883170127869
11, 1258, 521, -0.307372510433197
12, 779, 518, -0.35894420742988586
13, 1323, 882, -0.18701933324337006
14, 722, 884, -0.2825038731098175
15, 1355, 1136, -0.4223233461380005
16, 707, 1147, -0.5220901370048523
17, 1403, 1249, -0.49395105242729187
18, 695, 1227, -0.5896197557449341
19, 1384, 1252, -0.5595968961715698
20, 716, 1205, -0.6640834808349609
21, 1353, 1218, -0.4572157561779022
22, 732, 1173, -0.5563375949859619
23, 1174, 1149, -0.026117052882909775
24, 887, 1105, 0.027251841500401497
25, 1172, 1639, 0.06951519846916199
26, 875, 1640, 0.10175960510969162
27, 1172, 2057, 0.5636717081069946
28, 877, 2065, 0.48251110315322876
29, 1178, 2121, 0.5938004851341248
30, 874, 2134, 0.510425329208374
31, 1133, 2210, 0.2841612696647644
32, 914, 2208, 0.16831795871257782
0, 1027, 259, -0.7891690135002136
1, 1052, 214, -0.7562838196754456
2, 1068, 214, -0.7565014362335205
3, 1085, 215, -0.7567152380943298
4, 998, 217, -0.7652469873428345
5, 977, 219, -0.7654063105583191
6, 958, 222, -0.7658459544181824
7, 1110, 238, -0.4956377148628235
8, 924, 244, -0.53004390001297
9, 1056, 309, -0.687054455280304
10, 987, 315, -0.6967564225196838
11, 1257, 519, -0.2970268428325653
12, 778, 518, -0.34594976902008057
13, 1322, 880, -0.1827699840068817
14, 722, 880, -0.26827505230903625
15, 1355, 1135, -0.4204716980457306
16, 712, 1145, -0.5088198781013489
17, 1400, 1248, -0.48738038539886475
18, 702, 1225, -0.5773278474807739
19, 1385, 1252, -0.5533536672592163
20, 723, 1204, -0.6514765024185181
21, 1354, 1218, -0.45476773381233215
22, 737, 1172, -0.5432056188583374
23, 1175, 1164, -0.021960655227303505
24, 888, 1107, 0.022978294640779495
25, 1174, 1641, 0.09657926112413406
26, 875, 1641, 0.10845358669757843
27, 1177, 2063, 0.574048638343811
28, 880, 2070, 0.49942925572395325
29, 1182, 2129, 0.60378098487854
30, 878, 2140, 0.5281943678855896
31, 1138, 2217, 0.30696186423301697
32, 917, 2212, 0.18097878992557526
0, 1029, 260, -0.7826734185218811
1, 1053, 215, -0.7492952942848206
2, 1068, 215, -0.7494946122169495
3, 1085, 216, -0.7496340870857239
4, 1000, 217, -0.7528764009475708
5, 979, 219, -0.7529148459434509
6, 961, 222, -0.7533215284347534
7, 1109, 239, -0.4857545495033264
8, 925, 245, -0.5128386616706848
9, 1058, 310, -0.680098831653595
10, 989, 315, -0.6833221912384033
11, 1256, 517, -0.29136738181114197
12, 778, 518, -0.33188745379447937
13, 1321, 876, -0.1809106171131134
14, 722, 877, -0.2541208267211914
15, 1355, 1125, -0.4069408178329468
16, 714, 1142, -0.49840205907821655
17, 1395, 1237, -0.4691823422908783
18, 706, 1221, -0.5766435265541077
19, 1385, 1240, -0.5342060923576355
20, 728, 1201, -0.6390177011489868
21, 1354, 1207, -0.4398171603679657
22, 742, 1169, -0.5383543372154236
23, 1175, 1167, -0.020040107890963554
24, 888, 1107, 0.0209733247756958
25, 1173, 1641, 0.10780324041843414
26, 876, 1640, 0.11587583273649216
27, 1177, 2062, 0.5760244727134705
28, 882, 2069, 0.5045554041862488
29, 1183, 2128, 0.6057256460189819
30, 881, 2139, 0.5329175591468811
31, 1139, 2216, 0.32079190015792847
32, 919, 2211, 0.19427184760570526
0, 1031, 261, -0.7395317554473877
1, 1054, 215, -0.7084000706672668
2, 1069, 215, -0.7086172103881836
3, 1086, 216, -0.7088658809661865
4, 1002, 217, -0.7176629304885864
5, 980, 219, -0.7178395986557007
6, 962, 222, -0.7182688117027283
7, 1109, 240, -0.4585573375225067
8, 926, 245, -0.5085977911949158
9, 1058, 310, -0.6408058404922485
10, 990, 315, -0.6509968638420105
11, 1255, 517, -0.27076420187950134
12, 778, 518, -0.32021626830101013
13, 1320, 875, -0.1607847809791565
14, 722, 876, -0.241165891289711
15, 1354, 1121, -0.3842352032661438
16, 716, 1142, -0.47029152512550354
17, 1393, 1233, -0.4444940686225891
18, 709, 1219, -0.5350083112716675
19, 1385, 1234, -0.5083612203598022
20, 731, 1200, -0.5990108847618103
21, 1354, 1201, -0.41629287600517273
22, 745, 1168, -0.5023688673973083
23, 1175, 1169, -0.018291810527443886
24, 885, 1157, 0.01918225921690464
25, 1173, 1641, 0.11862051486968994
26, 875, 1640, 0.12436265498399734
27, 1177, 2063, 0.5760608911514282
28, 883, 2069, 0.5027905106544495
29, 1183, 2129, 0.606139063835144
30, 881, 2140, 0.5304568409919739
31, 1138, 2216, 0.3257930874824524
32, 919, 2211, 0.20029689371585846
0, 1031, 262, -0.7075203061103821
1, 1054, 216, -0.6768772006034851
2, 1069, 216, -0.6770986318588257
3, 1086, 217, -0.6773529648780823
4, 1002, 218, -0.6867660284042358
5, 981, 219, -0.6869385838508606
6, 963, 222, -0.6873667240142822
7, 1109, 240, -0.43240785598754883
8, 926, 245, -0.47866949439048767
9, 1059, 311, -0.6108606457710266
10, 991, 316, -0.6217175126075745
11, 1255, 516, -0.24878261983394623
12, 778, 518, -0.3191530406475067
13, 1320, 874, -0.14215520024299622
14, 722, 875, -0.23610351979732513
15, 1354, 1119, -0.3668114244937897
16, 717, 1141, -0.44867199659347534
17, 1392, 1231, -0.42596036195755005
18, 710, 1217, -0.509795069694519
19, 1385, 1231, -0.4894101321697235
20, 733, 1199, -0.5758753418922424
21, 1354, 1198, -0.3988371789455414
22, 746, 1167, -0.47915032505989075
23, 1174, 1170, -0.016499418765306473
24, 884, 1168, 0.01738184131681919
25, 1173, 1641, 0.11957715451717377
26, 875, 1640, 0.12475349754095078
27, 1176, 2063, 0.5593332052230835
28, 883, 2069, 0.47663241624832153
29, 1182, 2129, 0.5875374674797058
30, 881, 2139, 0.5018407106399536
31, 1137, 2216, 0.32051390409469604
32, 919, 2211, 0.18932218849658966
0, 1032, 263, -0.7066600918769836
1, 1055, 216, -0.6759917736053467
2, 1069, 216, -0.6762098073959351
3, 1086, 217, -0.676460325717926
4, 1003, 218, -0.6856384873390198
5, 981, 220, -0.6857998967170715
6, 963, 222, -0.6862220764160156
7, 1109, 241, -0.43021443486213684
8, 927, 246, -0.4732376039028168
9, 1060, 311, -0.6094591617584229
10, 991, 316, -0.6200008988380432
11, 1255, 516, -0.24456146359443665
12, 778, 518, -0.314452201128006
13, 1320, 873, -0.13636071979999542
14, 722, 874, -0.2322586476802826
15, 1354, 1119, -0.36072319746017456
16, 717, 1140, -0.44609737396240234
17, 1391, 1229, -0.4198145270347595
18, 710, 1216, -0.5078802108764648
19, 1385, 1228, -0.4835888743400574
20, 733, 1198, -0.5752724409103394
21, 1354, 1195, -0.39291617274284363
22, 747, 1166, -0.47681304812431335
23, 1174, 1170, -0.015292983502149582
24, 883, 1172, 0.016176780685782433
25, 1172, 1641, 0.11807673424482346
26, 875, 1640, 0.12412967532873154
27, 1176, 2063, 0.5554853677749634
28, 883, 2069, 0.47067829966545105
29, 1182, 2129, 0.5838786959648132
30, 882, 2139, 0.4960089921951294
31, 1136, 2216, 0.3199637234210968
32, 919, 2211, 0.18591831624507904
0, 1031, 263, -0.7132880091667175
1, 1055, 216, -0.6820930242538452
2, 1069, 216, -0.6823061108589172
3, 1086, 217, -0.6825411319732666
4, 1002, 218, -0.6904377341270447
5, 981, 220, -0.6905615925788879
6, 963, 222, -0.690975546836853
7, 1108, 241, -0.43213221430778503
8, 927, 246, -0.4743358790874481
9, 1060, 311, -0.614970862865448
10, 991, 316, -0.6237010955810547
11, 1255, 516, -0.24693600833415985
12, 778, 517, -0.31156596541404724
13, 1320, 873, -0.13809393346309662
14, 722, 873, -0.2307402640581131
15, 1354, 1119, -0.3681948781013489
16, 717, 1140, -0.4486386179924011
17, 1389, 1230, -0.4313364028930664
18, 710, 1215, -0.5124185085296631
19, 1383, 1228, -0.4954293668270111
20, 733, 1198, -0.5816915035247803
21, 1353, 1195, -0.40131616592407227
22, 747, 1166, -0.48041146993637085
23, 1174, 1172, -0.014990473166108131
24, 881, 1173, 0.015918144956231117
25, 1172, 1642, 0.11283151060342789
26, 875, 1640, 0.1207503154873848
27, 1175, 2064, 0.5572996139526367
28, 883, 2069, 0.4743655323982239
29, 1181, 2131, 0.5865296125411987
30, 881, 2139, 0.5006365180015564
31, 1135, 2217, 0.31864672899246216
32, 918, 2211, 0.18580763041973114
0, 1031, 263, -0.7157831192016602
1, 1054, 216, -0.6847696304321289
2, 1069, 216, -0.6849936842918396
3, 1086, 217, -0.6852493286132812
4, 1002, 218, -0.6939672231674194
5, 981, 220, -0.6941291689872742
6, 963, 222, -0.6945542097091675
7, 1108, 241, -0.43618568778038025
8, 927, 246, -0.4768415689468384
9, 1060, 311, -0.6176385879516602
10, 991, 316, -0.6275264024734497
11, 1255, 516, -0.24753740429878235
12, 778, 517, -0.3104625940322876
13, 1320, 873, -0.1411845088005066
14, 722, 873, -0.2304050624370575
15, 1354, 1119, -0.3737007975578308
16, 717, 1139, -0.4497954547405243
17, 1387, 1230, -0.4364205002784729
18, 710, 1215, -0.5134437084197998
19, 1381, 1228, -0.5011486411094666
20, 733, 1198, -0.5826496481895447
21, 1351, 1195, -0.40653735399246216
22, 747, 1165, -0.4808019697666168
23, 1173, 1172, -0.014976139180362225
24, 881, 1140, 0.01593250222504139
25, 1170, 1643, 0.1117003783583641
26, 873, 1640, 0.11363339424133301
27, 1175, 2065, 0.5579105615615845
28, 883, 2069, 0.4731977880001068
29, 1180, 2132, 0.5876734852790833
30, 881, 2139, 0.4999421238899231
31, 1134, 2218, 0.31548553705215454
32, 918, 2211, 0.18131329119205475
0, 1031, 263, -0.7029889822006226
1, 1054, 216, -0.671396017074585
2, 1069, 216, -0.6716334223747253
3, 1086, 217, -0.6719017624855042
4, 1002, 218, -0.680164098739624
5, 981, 220, -0.6803174614906311
6, 963, 222, -0.6807394623756409
7, 1108, 241, -0.4231872260570526
8, 927, 246, -0.4581305682659149
9, 1060, 311, -0.6052307486534119
10, 991, 316, -0.614463210105896
11, 1255, 516, -0.2371901124715805
12, 778, 517, -0.2957853674888611
13, 1321, 873, -0.1360439956188202
14, 722, 873, -0.2204228788614273
15, 1353, 1117, -0.37468135356903076
16, 717, 1139, -0.4446873068809509
17, 1385, 1228, -0.43900904059410095
18, 709, 1216, -0.5101258754730225
19, 1379, 1224, -0.5033891201019287
20, 733, 1198, -0.5791370272636414
21, 1349, 1191, -0.4074825644493103
22, 748, 1166, -0.47607436776161194
23, 1173, 1172, -0.014777299016714096
24, 882, 1126, 0.015742657706141472
25, 1170, 1643, 0.1110476404428482
26, 873, 1640, 0.11309872567653656
27, 1174, 2065, 0.5550654530525208
28, 882, 2069, 0.47077563405036926
29, 1180, 2131, 0.5851966142654419
30, 881, 2139, 0.4974178969860077
31, 1134, 2218, 0.3149779438972473
32, 918, 2211, 0.18234072625637054
0, 1031, 263, -0.6979979276657104
1, 1054, 217, -0.6666083931922913
2, 1068, 217, -0.6668444275856018
3, 1086, 217, -0.6671142578125
4, 1002, 218, -0.6752670407295227
5, 981, 220, -0.6754181981086731
6, 963, 222, -0.6758367419242859
7, 1108, 241, -0.418819397687912
8, 927, 246, -0.4519343376159668
9, 1060, 311, -0.6002973914146423
10, 991, 316, -0.6093776226043701
11, 1255, 515, -0.23273418843746185
12, 778, 517, -0.28966018557548523
13, 1322, 873, -0.13118280470371246
14, 722, 873, -0.21531304717063904
15, 1353, 1115, -0.37072229385375977
16, 717, 1139, -0.4418213665485382
17, 1384, 1226, -0.4351045489311218
18, 709, 1216, -0.5078125596046448
19, 1377, 1221, -0.4994661211967468
20, 734, 1198, -0.5765590667724609
21, 1348, 1188, -0.40343672037124634
22, 748, 1166, -0.47327569127082825
23, 1172, 1172, -0.014512388035655022
24, 882, 1120, 0.015476195141673088
25, 1170, 1643, 0.10884273052215576
26, 873, 1640, 0.1133245900273323
27, 1174, 2065, 0.5548978447914124
28, 883, 2068, 0.470102459192276
29, 1180, 2131, 0.5851869583129883
30, 881, 2138, 0.49668771028518677
31, 1134, 2218, 0.3132641613483429
32, 919, 2211, 0.18329879641532898
0, 1030, 262, -0.6404302716255188
1, 1054, 217, -0.6110604405403137
2, 1068, 217, -0.6112697720527649
3, 1085, 217, -0.6115357875823975
4, 1001, 218, -0.6203442811965942
5, 980, 220, -0.620488703250885
6, 962, 222, -0.6208887696266174
7, 1107, 241, -0.37517020106315613
8, 927, 246, -0.41018977761268616
9, 1059, 311, -0.5469819903373718
10, 990, 316, -0.5568597316741943
11, 1255, 513, -0.20508842170238495
12, 778, 516, -0.2624576687812805
13, 1326, 860, -0.09485720098018646
14, 721, 870, -0.18459343910217285
15, 1353, 1099, -0.3034864664077759
16, 714, 1132, -0.3904285430908203
17, 1382, 1196, -0.3592868447303772
18, 710, 1213, -0.44975632429122925
19, 1374, 1201, -0.4193726181983948
20, 736, 1196, -0.5135730504989624
21, 1346, 1168, -0.33243000507354736
22, 750, 1163, -0.41890865564346313
23, 1177, 1145, -0.014382511377334595
24, 884, 1120, 0.015306264162063599
25, 1171, 1641, 0.1348666250705719
26, 873, 1640, 0.13351382315158844
27, 1176, 2064, 0.5580049753189087
28, 886, 2068, 0.47380635142326355
29, 1182, 2131, 0.5872196555137634
30, 886, 2137, 0.5006409287452698
31, 1138, 2216, 0.32682380080223083
32, 924, 2210, 0.2007153481245041
0, 1030, 262, -0.6273858547210693
1, 1054, 217, -0.5979600548744202
2, 1068, 217, -0.598166823387146
3, 1085, 217, -0.5984305739402771
4, 1001, 218, -0.6072753071784973
5, 980, 220, -0.6074050664901733
6, 962, 222, -0.6078041195869446
7, 1107, 241, -0.3625507652759552
8, 927, 246, -0.3973774015903473
9, 1059, 311, -0.5342788696289062
10, 990, 316, -0.544121503829956
11, 1255, 511, -0.19514086842536926
12, 778, 515, -0.2528581917285919
13, 1329, 852, -0.08618199825286865
14, 720, 868, -0.17661137878894806
15, 1353, 1092, -0.2947021424770355
16, 711, 1128, -0.38310253620147705
17, 1380, 1185, -0.3503797650337219
18, 710, 1212, -0.44204825162887573
19, 1372, 1192, -0.4100971519947052
20, 737, 1195, -0.5060065984725952
21, 1345, 1159, -0.32361724972724915
22, 750, 1161, -0.411630779504776
23, 1178, 1130, -0.01448738295584917
24, 884, 1120, 0.015411540865898132
25, 1170, 1641, 0.13349641859531403
26, 873, 1640, 0.13594824075698853
27, 1176, 2064, 0.5554931163787842
28, 887, 2068, 0.47109073400497437
29, 1183, 2130, 0.5840166807174683
30, 887, 2137, 0.4970364272594452
31, 1138, 2216, 0.32305067777633667
32, 925, 2211, 0.20043416321277618
0, 1030, 261, -0.6422030925750732
1, 1054, 216, -0.6146374940872192
2, 1068, 216, -0.6147960424423218
3, 1084, 217, -0.6150336861610413
4, 1001, 218, -0.6276427507400513
5, 980, 220, -0.6277267336845398
6, 962, 222, -0.6281642913818359
7, 1106, 240, -0.3743590712547302
8, 927, 246, -0.4139547348022461
9, 1059, 309, -0.5460615754127502
10, 990, 315, -0.5616982579231262
11, 1255, 509, -0.2278006672859192
12, 780, 513, -0.2439938485622406
13, 1341, 850, -0.15153560042381287
14, 710, 854, -0.1182667687535286
15, 1324, 1085, -0.4049728810787201
16, 712, 1099, -0.31965139508247375
17, 1323, 1190, -0.47732192277908325
18, 714, 1187, -0.38131439685821533
19, 1285, 1185, -0.5368668437004089
20, 742, 1169, -0.44309237599372864
21, 1274, 1114, -0.43254145979881287
22, 761, 1127, -0.34780362248420715
23, 1176, 1123, -0.014542922377586365
24, 885, 1117, 0.01549485418945551
25, 1167, 1629, 0.13356049358844757
26, 872, 1619, 0.13655969500541687
27, 1163, 2041, 0.5982765555381775
28, 884, 2031, 0.5054675340652466
29, 1167, 2103, 0.6322774291038513
30, 885, 2092, 0.534757673740387
31, 1122, 2188, 0.35793638229370117
32, 920, 2176, 0.23210574686527252
0, 1030, 261, -0.6470803022384644
1, 1054, 216, -0.6157177686691284
2, 1068, 216, -0.6159456372261047
3, 1084, 217, -0.6162003874778748
4, 1001, 218, -0.6320138573646545
5, 980, 220, -0.6320383548736572
6, 962, 222, -0.6325269937515259
7, 1106, 239, -0.3757278025150299
8, 927, 246, -0.4211261570453644
9, 1059, 308, -0.5516262054443359
10, 991, 314, -0.5634611248970032
11, 1255, 507, -0.24347366392612457
12, 781, 512, -0.24554677307605743
13, 1347, 848, -0.16829584538936615
14, 704, 848, -0.11552967876195908
15, 1315, 1082, -0.42390745878219604
16, 713, 1089, -0.31663277745246887
17, 1308, 1193, -0.4966292679309845
18, 717, 1178, -0.3784997761249542
19, 1268, 1182, -0.5565897822380066
20, 745, 1160, -0.44016680121421814
21, 1259, 1103, -0.4519319236278534
22, 767, 1115, -0.3447684645652771
23, 1175, 1120, -0.014582921750843525
24, 885, 1116, 0.015559046529233456
25, 1165, 1623, 0.13054634630680084
26, 870, 1613, 0.13561612367630005
27, 1156, 2034, 0.6031938195228577
28, 881, 2022, 0.5101280212402344
29, 1159, 2094, 0.6375776529312134
30, 883, 2081, 0.5396067500114441
31, 1115, 2180, 0.35857105255126953
32, 916, 2168, 0.23209714889526367
0, 1031, 261, -0.6771786212921143
1, 1054, 216, -0.6357458829879761
2, 1068, 216, -0.6359367966651917
3, 1084, 217, -0.6359090209007263
4, 1001, 218, -0.6485738754272461
5, 980, 220, -0.6487683057785034
6, 963, 222, -0.6491983532905579
7, 1106, 239, -0.3829595744609833
8, 928, 247, -0.4232243597507477
9, 1060, 308, -0.577081024646759
10, 993, 314, -0.5894143581390381
11, 1255, 506, -0.2413250356912613
12, 781, 511, -0.23082610964775085
13, 1373, 823, -0.16216017305850983
14, 682, 839, -0.11162900924682617
15, 1301, 1036, -0.43792030215263367
16, 738, 1072, -0.3444797694683075
17, 1278, 1139, -0.5189046859741211
18, 761, 1166, -0.411058247089386
19, 1229, 1107, -0.5734177231788635
20, 813, 1139, -0.46562060713768005
21, 1227, 1062, -0.4636712074279785
22, 810, 1095, -0.36843740940093994
23, 1173, 1106, -0.01447520311921835
24, 887, 1108, 0.015465190634131432
25, 1165, 1612, -0.011675874702632427
26, 870, 1597, 0.012182171456515789
27, 1156, 2022, 0.3867892324924469
28, 882, 2013, 0.28386107087135315
29, 1160, 2080, 0.41136685013771057
30, 883, 2072, 0.2994033396244049
31, 1116, 2167, 0.12763367593288422
32, 919, 2151, -0.009835997596383095
0, 1031, 262, -0.7012894749641418
1, 1054, 217, -0.6614675521850586
2, 1067, 217, -0.6616507768630981
3, 1084, 217, -0.6616250276565552
4, 1001, 219, -0.6698784232139587
5, 980, 221, -0.6701148748397827
6, 963, 224, -0.6705161929130554
7, 1106, 239, -0.3990524113178253
8, 928, 248, -0.4321742355823517
9, 1060, 308, -0.6002644300460815
10, 993, 314, -0.6096685528755188
11, 1255, 505, -0.24130991101264954
12, 782, 510, -0.22903476655483246
13, 1383, 817, -0.16208292543888092
14, 674, 835, -0.10714944452047348
15, 1294, 1028, -0.44361642003059387
16, 746, 1066, -0.34866267442703247
17, 1267, 1131, -0.5253083109855652
18, 773, 1163, -0.41761520504951477
19, 1218, 1094, -0.5782235264778137
20, 827, 1134, -0.4686303734779358
21, 1218, 1056, -0.46852314472198486
22, 821, 1089, -0.3708212673664093
23, 1172, 1103, -0.014506826177239418
24, 887, 1104, 0.015486410818994045
25, 1165, 1610, -0.02447306178510189
26, 869, 1594, 0.006393992807716131
27, 1156, 2021, 0.37752246856689453
28, 881, 2011, 0.2801695168018341
29, 1159, 2077, 0.4022941589355469
30, 883, 2071, 0.29604393243789673
31, 1117, 2166, 0.11561737954616547
32, 919, 2148, -0.016125837340950966
0, 1031, 266, -0.651228666305542
1, 1054, 219, -0.6169077157974243
2, 1068, 219, -0.6171120405197144
3, 1084, 220, -0.6171295046806335
4, 1001, 222, -0.6218348145484924
5, 980, 224, -0.6220619678497314
6, 962, 227, -0.6224952340126038
7, 1106, 242, -0.3693814277648926
8, 928, 250, -0.390280157327652
9, 1060, 311, -0.5548083186149597
10, 993, 317, -0.5610858798027039
11, 1256, 504, -0.2076570689678192
12, 784, 510, -0.19003932178020477
13, 1390, 819, -0.18552875518798828
14, 647, 825, -0.19146031141281128
15, 1257, 992, -0.4945126175880432
16, 768, 1009, -0.5487295985221863
17, 1197, 1078, -0.5802810788154602
18, 799, 1088, -0.6295871138572693
19, 1139, 1054, -0.6079634428024292
20, 851, 1067, -0.6574100255966187
21, 1151, 1023, -0.508929431438446
22, 848, 1039, -0.5636242628097534
23, 1176, 1086, -0.011860349215567112
24, 893, 1089, 0.012754715047776699
25, 1212, 1532, -0.18167397379875183
26, 875, 1545, -0.132174551486969
27, 1189, 1967, 0.11818049848079681
28, 904, 1991, 0.046342384070158005
29, 1184, 2023, 0.13399749994277954
30, 910, 2053, 0.05221039056777954
31, 1156, 2124, -0.1382399946451187
32, 935, 2131, -0.2293294072151184
0, 1029, 268, -0.6711022257804871
1, 1053, 221, -0.6351184248924255
2, 1067, 221, -0.6352770924568176
3, 1083, 221, -0.6351767182350159
4, 998, 225, -0.6356536746025085
5, 978, 227, -0.6360370516777039
6, 960, 230, -0.636492133140564
7, 1105, 243, -0.3791769742965698
8, 928, 253, -0.4014485776424408
9, 1059, 312, -0.5718728303909302
10, 992, 318, -0.5737128853797913
11, 1256, 502, -0.20974509418010712
12, 786, 510, -0.20476612448692322
13, 1394, 819, -0.22249852120876312
14, 641, 819, -0.20943374931812286
15, 1262, 976, -0.5524981617927551
16, 773, 1000, -0.5509207248687744
17, 1207, 1054, -0.6372367143630981
18, 803, 1080, -0.6287093758583069
19, 1156, 1031, -0.6642754077911377
20, 853, 1057, -0.6574469804763794
21, 1167, 1001, -0.5669416785240173
22, 849, 1028, -0.5654245018959045
23, 1180, 1081, -0.011979653500020504
24, 896, 1084, 0.012858989648520947
25, 1221, 1530, -0.18070602416992188
26, 886, 1543, -0.10473968833684921
27, 1202, 1957, 0.15289762616157532
28, 916, 1982, 0.08884253352880478
29, 1197, 2012, 0.17200398445129395
30, 922, 2044, 0.09618857502937317
31, 1172, 2114, -0.10151306539773941
32, 946, 2121, -0.19013942778110504
0, 1027, 270, -0.6741808652877808
1, 1053, 223, -0.6363670825958252
2, 1067, 222, -0.6365926265716553
3, 1083, 223, -0.6367223262786865
4, 996, 228, -0.6403499245643616
5, 977, 230, -0.6407987475395203
6, 959, 233, -0.6412550210952759
7, 1105, 245, -0.38330408930778503
8, 928, 254, -0.4089508354663849
9, 1058, 314, -0.5755876898765564
10, 990, 320, -0.5796375274658203
11, 1256, 501, -0.2143806666135788
12, 790, 509, -0.20370742678642273
13, 1412, 816, -0.2586638331413269
14, 622, 805, -0.2336401492357254
15, 1237, 929, -0.6042552590370178
16, 724, 916, -0.6541353464126587
17, 1165, 1008, -0.6918251514434814
18, 798, 982, -0.7438046336174011
19, 1118, 975, -0.7036133408546448
20, 833, 936, -0.7641695737838745
21, 1137, 945, -0.6119211316108704
22, 815, 912, -0.6681103110313416
23, 1182, 1086, -0.011961044743657112
24, 896, 1087, 0.012892959639430046
25, 1214, 1553, 0.06852319836616516
26, 881, 1548, 0.04186713695526123
27, 1198, 1967, 0.46143051981925964
28, 901, 1989, 0.32881420850753784
29, 1195, 2017, 0.4858851730823517
30, 901, 2053, 0.34858936071395874
31, 1168, 2129, 0.19000767171382904
32, 945, 2126, 0.019493957981467247
0, 1027, 274, -0.6901887655258179
1, 1053, 226, -0.6585761308670044
2, 1067, 226, -0.6587312817573547
3, 1083, 226, -0.658702552318573
4, 996, 231, -0.6612974405288696
5, 977, 233, -0.6614882349967957
6, 959, 235, -0.661895751953125
7, 1106, 248, -0.40403807163238525
8, 929, 256, -0.4192432165145874
9, 1058, 319, -0.5905303359031677
10, 990, 324, -0.5941892862319946
11, 1258, 501, -0.23011305928230286
12, 793, 508, -0.20928500592708588
13, 1417, 817, -0.26759812235832214
14, 616, 803, -0.24397216737270355
15, 1231, 926, -0.6115527749061584
16, 705, 904, -0.666784405708313
17, 1158, 1004, -0.6980800032615662
18, 792, 968, -0.756278932094574
19, 1114, 969, -0.709854781627655
20, 819, 921, -0.7758107781410217
21, 1133, 939, -0.6188148856163025
22, 798, 897, -0.6802634596824646
23, 1182, 1087, -0.011940681375563145
24, 896, 1088, 0.012902968563139439
25, 1209, 1579, 0.09021316468715668
26, 870, 1562, 0.0640280693769455
27, 1190, 1989, 0.48919013142585754
28, 881, 1990, 0.36027008295059204
29, 1190, 2038, 0.5138954520225525
30, 878, 2056, 0.3807017505168915
31, 1151, 2148, 0.21800871193408966
32, 933, 2133, 0.05236513540148735
0, 1024, 282, -0.7646411061286926
1, 1051, 234, -0.7355294823646545
2, 1066, 233, -0.7356630563735962
3, 1081, 233, -0.7356202602386475
4, 996, 238, -0.7380034327507019
5, 976, 239, -0.7380583882331848
6, 959, 240, -0.7383872270584106
7, 1105, 252, -0.4678170382976532
8, 929, 258, -0.47650882601737976
9, 1057, 325, -0.6592740416526794
10, 990, 329, -0.6626266837120056
11, 1258, 498, -0.2744499444961548
12, 796, 508, -0.21350984275341034
13, 1426, 811, -0.3156479299068451
14, 608, 806, -0.2928723692893982
15, 1194, 886, -0.6751379370689392
16, 700, 846, -0.7711309194564819
17, 1108, 965, -0.7646511793136597
18, 785, 877, -0.8678805232048035
19, 1065, 930, -0.7712371349334717
20, 813, 831, -0.8808343410491943
21, 1086, 903, -0.6792965531349182
22, 790, 814, -0.7825958132743835
23, 1176, 1088, -0.013467883691191673
24, 897, 1088, 0.01455004047602415
25, 1197, 1594, 0.07117270678281784
26, 862, 1567, 0.05830598250031471
