0, 0, 362, 183, -0.9054726362228394
0, 1, 381, 150, -0.8681085705757141
0, 2, 393, 150, -0.8679255247116089
0, 3, 404, 151, -0.8680232167243958
0, 4, 339, 152, -0.8602398037910461
0, 5, 324, 153, -0.859406590461731
0, 6, 311, 155, -0.8597084879875183
0, 7, 424, 167, -0.5525152087211609
0, 8, 295, 173, -0.493663489818573
0, 9, 384, 214, -0.7803834080696106
0, 10, 335, 218, -0.7637002468109131
0, 11, 528, 327, -0.38689088821411133
0, 12, 206, 343, -0.34825435280799866
0, 13, 562, 470, -0.4517979025840759
0, 14, 105, 490, -0.37083449959754944
0, 15, 562, 705, -0.7620039582252502
0, 16, 96, 724, -0.8111414909362793
0, 17, 578, 761, -0.881955623626709
0, 18, 78, 784, -0.9280644655227661
0, 19, 540, 759, -0.9114352464675903
0, 20, 118, 779, -1.004496693611145
0, 21, 528, 738, -0.7949351668357849
0, 22, 131, 758, -0.8634711503982544
0, 23, 473, 741, -0.055522333830595016
0, 24, 262, 750, 0.06174418330192566
0, 25, 471, 1061, 0.10897441953420639
0, 26, 275, 1069, 0.18622255325317383
0, 27, 477, 1340, 0.854761004447937
0, 28, 292, 1347, 0.7386070489883423
0, 29, 485, 1389, 0.8964675068855286
0, 30, 292, 1399, 0.7798462510108948
0, 31, 444, 1438, 0.3289746642112732
0, 32, 324, 1441, 0.15103204548358917
1, 0, 359, 184, -1.10945463180542
1, 1, 378, 151, -1.0603901147842407
1, 2, 391, 151, -1.0607041120529175
1, 3, 401, 151, -1.0610759258270264
1, 4, 337, 152, -1.0553350448608398
1, 5, 323, 153, -1.0547995567321777
1, 6, 310, 155, -1.0552873611450195
1, 7, 420, 167, -0.652983546257019
1, 8, 295, 173, -0.6076772809028625
1, 9, 383, 216, -0.9469214677810669
1, 10, 333, 219, -0.9340835809707642
1, 11, 528, 327, -0.38433197140693665
1, 12, 206, 343, -0.37281081080436707
1, 13, 573, 465, -0.4268738329410553
1, 14, 105, 488, -0.37078338861465454
1, 15, 601, 681, -0.8634141683578491
1, 16, 91, 713, -0.8360499143600464
1, 17, 624, 734, -0.9951164126396179
1, 18, 75, 768, -0.9719334840774536
1, 19, 592, 736, -1.0714097023010254
1, 20, 112, 766, -1.0624492168426514
1, 21, 577, 716, -0.9179155230522156
1, 22, 123, 746, -0.8921400904655457
1, 23, 475, 740, -0.05761107802391052
1, 24, 272, 749, 0.06342801451683044
1, 25, 477, 1061, -0.042140476405620575
1, 26, 289, 1069, 0.05730363726615906
1, 27, 491, 1344, 0.5820797085762024
1, 28, 313, 1350, 0.47888779640197754
1, 29, 499, 1394, 0.6087929606437683
1, 30, 314, 1400, 0.501006543636322
1, 31, 459, 1439, -0.037440791726112366
1, 32, 345, 1442, -0.18053457140922546
2, 0, 357, 185, -1.1532951593399048
2, 1, 376, 151, -1.1025274991989136
2, 2, 389, 151, -1.1028838157653809
2, 3, 398, 151, -1.1031538248062134
2, 4, 335, 152, -1.0978893041610718
2, 5, 321, 153, -1.0973985195159912
2, 6, 310, 155, -1.0979562997817993
2, 7, 418, 167, -0.6926165223121643
2, 8, 295, 173, -0.6498827338218689
2, 9, 381, 217, -0.9913524389266968
2, 10, 332, 220, -0.9792906045913696
2, 11, 529, 327, -0.39672455191612244
2, 12, 205, 344, -0.4032438397407532
2, 13, 576, 463, -0.4294864237308502
2, 14, 105, 486, -0.3868646025657654
2, 15, 601, 673, -0.9099825024604797
2, 16, 84, 708, -0.8610091209411621
2, 17, 624, 727, -1.0436612367630005
2, 18, 68, 761, -1.001373291015625
2, 19, 591, 729, -1.1206963062286377
2, 20, 104, 758, -1.0920523405075073
2, 21, 576, 709, -0.9651025533676147
2, 22, 115, 739, -0.9171948432922363
2, 23, 475, 739, -0.05985504388809204
2, 24, 274, 748, 0.06539703160524368
2, 25, 479, 1061, -0.070670947432518
2, 26, 294, 1069, 0.044665705412626266
2, 27, 494, 1346, 0.5562398433685303
2, 28, 319, 1351, 0.4675983786582947
2, 29, 502, 1396, 0.5825163722038269
2, 30, 320, 1401, 0.4901143014431
2, 31, 462, 1440, -0.06968190521001816
2, 32, 349, 1442, -0.19091841578483582
3, 0, 354, 185, -1.156225323677063
3, 1, 373, 151, -1.104830265045166
3, 2, 387, 151, -1.1051092147827148
3, 3, 396, 151, -1.1053974628448486
3, 4, 333, 152, -1.0985615253448486
3, 5, 320, 153, -1.0979621410369873
3, 6, 309, 155, -1.0984985828399658
3, 7, 416, 167, -0.6941428780555725
3, 8, 295, 173, -0.6442450284957886
3, 9, 379, 218, -0.9949695467948914
3, 10, 329, 220, -0.9804781675338745
3, 11, 529, 327, -0.39652079343795776
3, 12, 203, 344, -0.41180071234703064
3, 13, 582, 461, -0.4402615427970886
3, 14, 101, 486, -0.4438818395137787
3, 15, 628, 663, -0.9728466272354126
3, 16, 66, 708, -0.9633539915084839
3, 17, 658, 715, -1.1071507930755615
3, 18, 47, 763, -1.105377435684204
3, 19, 627, 718, -1.1894876956939697
3, 20, 82, 760, -1.2019256353378296
3, 21, 609, 700, -1.031482458114624
3, 22, 95, 740, -1.0233505964279175
3, 23, 476, 740, -0.059758253395557404
3, 24, 275, 749, 0.06529493629932404
3, 25, 480, 1062, -0.06341733783483505
3, 26, 294, 1069, 0.037669021636247635
3, 27, 496, 1350, 0.5675104260444641
3, 28, 318, 1354, 0.4650574326515198
3, 29, 505, 1401, 0.5926132202148438
3, 30, 318, 1404, 0.48699966073036194
3, 31, 464, 1442, -0.07223258912563324
3, 32, 349, 1445, -0.20625749230384827
4, 0, 353, 185, -1.1438698768615723
4, 1, 372, 151, -1.0897798538208008
4, 2, 385, 150, -1.0900055170059204
4, 3, 395, 151, -1.0902231931686401
4, 4, 332, 152, -1.0838863849639893
4, 5, 319, 153, -1.0832042694091797
4, 6, 309, 155, -1.083674430847168
4, 7, 415, 167, -0.6820656061172485
4, 8, 295, 173, -0.6315557956695557
4, 9, 378, 218, -0.9851768612861633
4, 10, 328, 220, -0.9708182215690613
4, 11, 530, 329, -0.40021830797195435
4, 12, 201, 346, -0.41324329376220703
4, 13, 587, 460, -0.49521511793136597
4, 14, 101, 486, -0.45185524225234985
4, 15, 631, 669, -1.039626955986023
4, 16, 65, 709, -0.9863405227661133
4, 17, 661, 721, -1.1802419424057007
4, 18, 45, 763, -1.1304576396942139
4, 19, 626, 723, -1.2562564611434937
4, 20, 81, 761, -1.2257792949676514
4, 21, 608, 704, -1.096512794494629
4, 22, 94, 741, -1.0470554828643799
